Column1,sentence,label,filename
699,"lj., utvr?eno da joj okrivljeni p. m. osim uvredljivih rije?i : - kurvo, j..... ti majku, sve si ti to kriva, rodila si mi pi?orsku djecu sa t."" nije ništa drugo upu?ivao, niti prijetio, a kada se pri tom ima u vidu da ista nije dozvolila okrivljenom da u?e u sobu gdje se nalazio ošte?eni p. b.. iz nalaza i mišljenja vještaka medicinske struke dr.r.",,data\K - PRVOSTEPENI KRIVI?NI PREDMETI\presuda_text_10156.txt
700,"r. psihijatra se vidi da je kod ošte?enih kriti?ne prilike bio više narušen duševni integritet, jer ih je napao otac i bivši suprug, pa mogu u?i u akutnu stresnu situaciju koja je posledica stresogenog faktora, dok je tjelesni integritet manje ugrožen.",,data\K - PRVOSTEPENI KRIVI?NI PREDMETI\presuda_text_10156.txt
701,"pravnom analizom naprijed utvr?enog ?injeni?nog stanja, sud je našao, da su se u opisanim radnjama okrivljenog m. p., stekla sva bitna obilježja bi?a krivi?nog djela nasilje u porodici ili porodi?noj zajednici iz ?l220.st.2 u vezi st.1.kz cg, na štetu ošte?enog p. b.. naime, tokom postupka na osnovu iskaza ošte?enog p. b. i svjedoka p. lj.",,data\K - PRVOSTEPENI KRIVI?NI PREDMETI\presuda_text_10156.txt
702,"je utvr?eno da je dana 07.03.2011 godine, oko 23,25 ?asova, u porodi?noj ku?i, koja se nalazi u selu g.-p.,opština berane, primjenom grubog nasilja narušio duševni integritet ?lana svoje porodice, sina p. b., na na?in što je nakon prepirke sa istim, iz vitrine u kuhinji uzeo kuhinjski nož, marke ""kitchen prince"" sa sje?ivom dužine oko 20 cm, sredstvo podobno da tijelo teško povrijedi ili zdravlje teško naruši i sa nožem u ruci prijetio ošte?enom p. b.",,data\K - PRVOSTEPENI KRIVI?NI PREDMETI\presuda_text_10156.txt
703,"""ja ?u te iskasapiti, isje?i?u te, poješ?eš svoje džigerice"", zbog kojih prijetnji je ošte?eni p. b. ušao u svoju sobu, a kada je okrivljeni pokušao da u?e za njim nije mu dozvolila njegova bivša supruga p. lj.,koja je stala ispred njega, nakon ?ega je okrivljeni neprestaju?i da mu prijeti ""kako ?e mu isukati džigerice"", izašao van ku?e, što je ošte?eni b. iskoristio, napustio ku?u i otišao u svoje auto, da bi se okrivljeni poslije 5-6 minuta vratio u ku?u i sa nožem u ruci sjedio na krevetu sve do dolaska policije, a što je i utvr?eno iz nalaza i mišljenja vještaka medicinske struke dr. r. r. psihijatra, da je kod ošte?enog p. b. narušen duševni integritet.",,data\K - PRVOSTEPENI KRIVI?NI PREDMETI\presuda_text_10156.txt
704,"djeluju?i na opisani na?in, okrivljeni je postupao sa umišljajem, obzirom da je bio svjestan, da je kuhinjski nož sredstvo podobno da se tijelo teško povrijedi ili zdravlje teško naruši i sa istim nožem u ruci nastavio sa prijetnajma ?ime je manifestovao htenje za nastupanje zabranjene posledice.",,data\K - PRVOSTEPENI KRIVI?NI PREDMETI\presuda_text_10156.txt
705,"prilikom odlu?ivanja o izboru vrste i visine krivi?ne sankcije koju u konkretnom slu?aju treba primijeniti prema okrivljenom p. m., za naprijed navedeno krivi?no djelo, sud je imao u vidu sve okolnosti u smislu ?l 42. kz cg.",,data\K - PRVOSTEPENI KRIVI?NI PREDMETI\presuda_text_10156.txt
706,"olakšavaju?ih okolnosti na strani okrivljenog nije bilo, dok je od otežavaju?ih okolnosti na strani okrivljenog sud cijenio i uzeo u obzir njegovu raniju osu?ivanost, a što je utvr?eno na osnovu izvoda iz kz up pj b., pa mu je shodno ?l32.",,data\K - PRVOSTEPENI KRIVI?NI PREDMETI\presuda_text_10156.txt
707,36. i 42. kz cg izrekao kaznu zatvora u trajanju od 3 (?etiri) mjeseca.,,data\K - PRVOSTEPENI KRIVI?NI PREDMETI\presuda_text_10156.txt
708,"po mišljenju suda izre?ena kazna je srazmjerna težini izvršenog krivi?nog djela i stepenu krivice okrivljenog, te ?e se i sa ovom vrstom i visinom kazne u okviru opšte svrhe izricanja krivi?nih sankcija predvi?enih ?l4.st.2.kz cg, posti?i svrha kažnjavanja propisana ?l32 istog zakona.",,data\K - PRVOSTEPENI KRIVI?NI PREDMETI\presuda_text_10156.txt
709,"osnovano se može o?ekivati da ?e izre?ena kazna pozitivno djelovati na prevaspitanje okrivljenog, te da ?e ista na njega uticati da više ne vrši krivi?na djela.",,data\K - PRVOSTEPENI KRIVI?NI PREDMETI\presuda_text_10156.txt
710,"okrivljeni se obavezuje da na ime troškova krivi?nog postupka plati sudu iznos od 50,00 /pedeset/ eura,a koji predstavljaju izdatke koje je sud imao kao naknadu vještaku-psihijatru za dati nalaz i mišljenje ,kao i da na ime paušala plati sudu iznos od 30,00 /trideset/ eura,a sve u roku od 15 dana od dana pravosnažnosti presude pod prijetnjom prinudnog izvršenja.",,data\K - PRVOSTEPENI KRIVI?NI PREDMETI\presuda_text_10156.txt
711,imovinsko pravnog zahtjeva za naknadu štete nije bilo.,,data\K - PRVOSTEPENI KRIVI?NI PREDMETI\presuda_text_10156.txt
712,"ii na osnovu izvednih dokaza tokom postupka, sud je stao na stanoviše da nije dokazano da je okrivljeni p. m. izvršio krivi?no djelo nasilje u porodici ili porodi?noj zajednici iz ?l220 st.2 u vezi st.1 kz cg na štetu svoje bivše supruge ošte?ene p. lj.. naime, ošte?ena p. lj.",,data\K - PRVOSTEPENI KRIVI?NI PREDMETI\presuda_text_10156.txt
713,"je tokom postupka navela da joj okrivljeni osim uvredljivih rije?i: - "" kurvo, j..... ti majku, sve si ti to kriva, rodila si mi pi?orsku djecu sa t."", nije uputio rije?i prijetnje.",,data\K - PRVOSTEPENI KRIVI?NI PREDMETI\presuda_text_10156.txt
714,"na taj na?in zaista optuženi je izazvao opasnost za ošte?enu, jer je stvorio mogu?nost da u daljem toku doga?aja ošte?enu povrijedi, odnosno stvorio je konkretnu opasnost za ošte?enu.",,data\K - PRVOSTEPENI KRIVI?NI PREDMETI\presuda_text_10156.txt
715,"me?utim, do povre?ivanja tjelesnog integriteta nije došlo, ošte?ena nije imala vidne tjelesne povrede, a po mišljenju ovog suda niti je došlo do ugrožavanja spokojstva ošte?ene u smislu ose?anja fizi?ke i psihi?ke sigurnosti, a kada se pritom ima u vidu da ošte?ena i okrivljeni i dalje žive u istoj ku?i, što najbolje govori i ?injenica da se ošte?ena nije pridružila krivi?nom gonjenju protiv okrivljenog, pa se iz tih razloga psotupak okrivljenog ne može okarakterisati kao grubo nasilje u porodici.",,data\K - PRVOSTEPENI KRIVI?NI PREDMETI\presuda_text_10156.txt
716,"kod ovakvog utvr?enog ?injeni?nog stanja, sud je p. m. optuženog da je izvršio krivi?no djelo nasilje u porodici ili porodi?nij zajednici iz ?l220 st.2 zu vezi st.1 kz cg na štetu svoje bivše supruge p. lj.",,data\K - PRVOSTEPENI KRIVI?NI PREDMETI\presuda_text_10156.txt
717,oslobodio od optužbe na osnovu ?l363 st.1 ta?3 zkp-a.,,data\K - PRVOSTEPENI KRIVI?NI PREDMETI\presuda_text_10156.txt
718,imovinsko pravnog zahtjeva za naknadu štete nije bilo.,,data\K - PRVOSTEPENI KRIVI?NI PREDMETI\presuda_text_10156.txt
719,"iz iznijetih razloga odlu?eno je kao u izreci presude osnovni sud u beranama dana 01.06.2011. godine zapisni?ar sudija, momirka fati? milovan spasovi? pravna pouka protiv ove presude nezadovoljna stranka ima pravo žalbe u roku od 8 dana od dana prijema iste preko ovog suda višem sudu u bijelom polju.",,data\K - PRVOSTEPENI KRIVI?NI PREDMETI\presuda_text_10156.txt
