,sentence,label,filename
815,"radi pravilnog i zakonitog presudjenja, ove krivično pravne stvari, sud je na glavnom pretresu, u dokaznom postupku, izveo sledeće dokaze: saslušao svjedoka s. l., pročitao iskaz oštećenog v. o. i svjedoka m. g., nalaz i mišljenje vještaka stalnog sudskog vještaka dipl.",,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10159.txt
816,ecc s. o. ki.,,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10159.txt
817,br 2/11 od 02.02.2011. godine i izvod iz ke za optužene.,,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10159.txt
818,"nakon sprovedenog dokaznog postupka, cijeneći navode optužbe, odbrane optuženih, te izvedene pobrojane dokaze, u smislu člana 17 i 360 zkp-a, a dovodeći ih u vezu jedne sa drugim, sud je stao na stanovište, da činjenice, iz činjeničnog opisa izreke presude nijesu dokazane, pa je optužene b. l., zbog krivičnog djela teška krađa iz čl 240 st. 1 kz-a i i. s., zbog krivičnog djela prikrivanje iz čl 256 st. 1 kz, osnovu čl 363 tač 3 zkp, oslobodio od optužbe.",,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10159.txt
819,"pri tome, sud je prihvatio odbranu optuženog b. l. da je dvije bakarne kante našao u dvorištu svoje kuće, koje je čistio i iste je prodao na otpadu optuženom i. s., a što je podkrijepljeno kazivanjem svjedoka s. l.. takođe je sud prihvatio odbranu optuženog i. s. da je od optuženog b. l. kupio izvjesnu količinu bakra, radilo se o starom bakru koji je bio gotovo truo, o nekoliko kotlova, koji su bili deformisani, a što je podkrijepljeno kazivanjem svjedoka m. g., koji je potvrdio da je optuženi b. l., optuženom i. s. prodao neke predmete, što nije ni optužebni b. l. sporio, ali je naveo da se radi o kantama koje je našao u svom dvorištu.",,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10159.txt
820,"sud je posebno vodio računa da predmeti koje je optuženi b. l. prodao optuženom i. s. nijesu oduzeti, dalje su prodati n. željezari, nije dakle moguće bilo utvrditi kako isti izgledaju, niti je moguće bilo izvršiti njihovo prepoznavanje, radi utvrđivanja da li se radi o predmetima koji su oduzeti iz kuće oštećenog.",,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10159.txt
821,"oštećeni v. o. u svojoj izjavi datoj tokom postupka je istakao da živi u beogradu, a da ima porodičnu kuću u selu l.. dana 02.11.2010.godine on i supruga zaključali su kuću, na podrumski dio kuće stavili su metalni katanac i zaključali i tu prostoriju.",,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10159.txt
822,"krajem decembra 2010. godine, sinovac ga je obavijestio da je izvršeno obijanje podrumskog dijela kuće.",,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10159.txt
823,"došao je i prisustvovao uviđaju policije i utvrdio da je otuđena motorna testera marke „s.“ 028, koja je bila odlično očuvana i čija je vrijednost oko 580,00 € i tri bakarna kotla i jedna bakarna tepsija.",,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10159.txt
824,"optuženog b. l. ne poznaje, nikada ga u životu nije vidio.",,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10159.txt
825,"kao oštećeni pridružio se krivičnom gonjenju protiv optuženog b. l. i postavio imovinsko pravni zahtjev za naknadu štete u iznosu od 580,00 €, za motornu testeru, a nije postavio imovinsko pravni zahtjev za naknadu štete za bakarne kotlove i tepsiju.",,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10159.txt
826,"sud je prihvatio iskaz oštećenog, na osnovu kojeg je utvrđeno da su iz njegove kuće nestali predmeti, za koje se tereti optuženi b. l. da ih je oduzeo, međutim, oštećeni nije bio očevidac događaja, pa sud na osnovu njegovog iskaza nije mogao izvesti zaključak da je dokazano da su optuženi izvršili krivična djela, koje im se optužnicom stavljaju na teret.",,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10159.txt
827,"svjedok m. g. , u svojoj izjavi je istakao, da je krajem prošle godine sa optuženim b. l. bio u naselju t., kada je isti išao kod optuženog i. s. da mu nešto proda.",,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10159.txt
828,"sjedio je u autu i nije izlazio, tako da ne zna da li je on nešto s. prodao.",,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10159.txt
829,kod optuženog s. su pošli vozilom vlasništvo optuženog b. l. i to od njegove kuće.,,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10159.txt
830,"kada su stigli kod s., optuženi l. je iznio nešto iz gepeka, ali ne zna šta, jer nije gledao, a zadržali su se par minuta.",,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10159.txt
831,"nakon što se sve izdešavalo, saznao je da je optuženi l. prodao neke bakarne kante koje je našao u svom dvorištu optuženom s. onog dana kada je bio sa njim, ali ih on nije vidio.",,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10159.txt
832,"sud je prihvatio iskaz ovog svjedoka, koji je potvrdio navode optuženog b. l. da je prodao kante optuženom s., međutim, svjedok je naveo da je naknadno saznao da se radilo o kantama koje je optuženi b. l. našao u svom dvorištu, a kako ovi predmeti nijesu oduzeti, to sud nije mogao provjeriti, da li se radi o kantama oštećenog.",,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10159.txt
833,"svjedok s. l. , u svojoj izjavi je istakao da je sa svojim sinom tokom prošle godine čistio dvorište i našli su dvije stare metalne kante, ispostavilo se da su bakarne.",,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10159.txt
834,sin ga je pitao da li može da ih proda i on mu je dozvolio.,,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10159.txt
835,kasnije su pozvani u policiju poslije nekih 20-tak dana i ispričao je šta se desilo i kazali su i da od toga nema ništa.,,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10159.txt
836,"pojasnio je da je u novembru mjesecu, zbog smrti sinovca, čistio dvorište, a on je poginuo 6. novembra i tada su našli te kante.",,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10159.txt
837,bile su stare i izuvijane.,,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10159.txt
838,"misli da su bile crne boje, a zbog situacije na to nije obraćao pažnju.",,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10159.txt
839,"koliko se sjeća njegov sin je toga dana odnio ove kante sa drugom da proda, ali ne može biti siguran.",,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10159.txt
840,"sud je prihvatio iskaz ovog svjedoka, na osnovu kojeg je utvrđeno da su prilikom čišćenja dvorišta on i njegov sin, optuženi b. l., našli dvije bakarne kante koje je optuženi kasnije prodao.",,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10159.txt
841,"vještačenjem putem vještaka ekonomske struke utvrdjeno je da vrijednost oduzetih stvari i to : motorne testere „s.“ 028 - neamortizovana vrijednost iznosi 30,00 €, a tri bakarna kotla i jedna bakarna tepsija, nemaju vrijednost osim kao otpad, a kako cijena jednog kilograma bakra iznosi 4,00 eura, a kotlovi i tepsija su teški oko 6 kg, to vrijednost tih stvari iznosi 24,00€, što je sud prihvatio.",,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10159.txt
842,"na osnovu ovako utvrđenog činjeničnog stanja, sud nije mogao izvesti zaključak, da je dokazano da su optuženi izvršili krivična djela koja im se optužnicom stavljaju na teret i to da je optuženi b. l. izvršio krivično djelo teška krađa iz čl 240 st. 1 kz-a i i. s., krivično djelo prikrivanje iz čl 256 st. 1 kz, pa ih je usled nedostatka dokaza, na osnovu čl 363 tač 3 zkp-a, oslobodio od optužbe.",,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10159.txt
843,"naime, na osnovu iskaza svjedoka s. l., utvrđeno je da je čistio dvorište svoje kuće novembra mjeseca 2010. godine, zbog smrti sinovca, zajedno sa sinom b. i tada su našli dvije stare metalne kante, za koje se ispostavilo da su bakarne.",,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10159.txt
844,sin ga je pitao da li može da ih proda i on mu je dozvolio.,,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10159.txt
845,kasnije su pozvani u policiju poslije nekih 20-tak dana i ispričao je šta se desilo.,,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10159.txt
846,"takođe je svjedok m. g., potvrdio da je krajem prošle godine sa optuženim b. l. bio u naselju t., kada je optuženi b. l. išao kod optuženog i. s. da mu nešto proda, stvari je iznio iz gepeka, ali ne zna o čemu se radilo, jer nije gledao, a zadržali su se par minuta.",,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10159.txt
847,"nakon što se sve izdešavalo, saznao je da je optuženi b. l. prodao bakarne kante, koje je našao u svom dvorištu, optuženom i. s.. optuženi b. l. je negirao izvršenje krivičnog djela, što je sud prihvatio.",,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10159.txt
848,"činjenica je da je kuća oštećenog v. o. obijena i da su iz iste nestali predmeti, obuhvaćeni optužnicom, što je utvrđeno na osnovu kazivanja oštećenog.",,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10159.txt
849,"međutim, sud nije na osnovu izvedenih dokaza mogao utvrditi da su predmeti koje je optuženi b. l. prodao optuženom i. s., upravo ti predmeti.",,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10159.txt
850,takođe je optuženi i. s. negirao izvršenje krivičnog djela koje mu se stavlja na teret.,,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10159.txt
851,"naveo je da je kupio od optuženog b. l. dva kotla, radilo se o starom bakru, koji je bio gotovo truo, nije ga pitao da li su kotlovi ukradeni ili ne, jer nije ni sumljao i bili su za smeće ili otpad, a nije sumnjao da se radi o ukradenim stvarima.",,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10159.txt
852,"zajedno sa ostalim, ove stvari je prodao v. j., koja vrši otkup otpadnog željeza za potrebe n. željezare.",,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10159.txt
853,"dakle, predmeti koje je optuženi b. l. prodao optuženom i. s. nijesu oduzeti, pa samim tim nije bilo moguće provjeriti da li su to predmeti koji su oduzeti oštećenom.",,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10159.txt
854,"vještačenjem putem vještaka ekonomske struke utvrdjeno je da vrijednost oduzeti stvari i to : motorne testere „s.“ 028 - neamortizovana vrijednost iznosi 30,00 €, dok tri bakarna kotla i jedna bakarna tepsija, nemaju vrijednost osim kao otpad, a kako su teški oko 6 kg, to vrijednost tih stvari iznosi 24,00€, što je sud prihvatio.",,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10159.txt
855,"ali, na osnovu prednjeg činjeničnog utvrđenja, sud nije mogao izvesti zaključak da je dokazano da je optuženi b. l. obio kuću oštećenog, jer nije bilo očevidaca događaja, koji bi potvrdili navode optužbe, nijesu nađeni materijalni tragovi, predmeti koje je on prodao optuženom i. s. nijesu oduzeti, te nije bilo moguće utvrditi da li su to predmeti oduzeti iz kuće oštećenog, pa bi zaključak suda, da je izvršio krivično djelo bilo čista predpostavka.",,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10159.txt
856,"takođe, iz prednjeg proizilazi, da nije dokazano ni da je optuženi i. s. izvršio krivično djelo prikrivanje iz čl 256 st. 1 kz, obzirom da sud nije mogao sa sigurnošću izvesti zaključak da su predmeti koje je isti otkupio od optuženog b. l., predmeti oduzeti iz kuće oštećenog, odnosno predmeti pribavljeni izvršenjem krivičnog djela.",,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10159.txt
857,"dakle, na osnovu prednjeg, sud nije mogao izvesti zaključak da je dokazano da je optuženi b. l. iz porodične kuće oštećenog oduzeo predmetne stvari, a da je optuženi i. s. kupio predmetne stvari iako je znao da su pribavljenje krivičnim djelom teška krađa, pa ih je usled nedostatka dokaza, na osnovu čl 363 tač 3 zkp-a, oslobodio od optužbe.",,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10159.txt
858,"troškovi krivičnog postupka, padaju na teret budžetskih sredstava ovoga suda, na osnovu čl 203 st. 1 zkp.",,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10159.txt
859,"oštećeni v. o., iz b., radi ostvarivanja imovinsko pravnog zahtjeva za naknadu štete, na osnovu čl 212 st. 3 zkp-a, upućuju se na parnicu.",,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10159.txt
860,sa izloženog odlučeno je kao u izreci presude.,,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10159.txt
861,osnovni sud u beranama dana 01.07.2011. godine.,,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10159.txt
862,"zapisničar, predsjednik vijeća- sudija, marina obadović ana kenjić - đukić pravna pouka: protiv ove presude, dozvoljena je žalba, u roku od 15 (petnaest) dana, od dana prijema iste, višem sudu u b.polju, a preko ovog suda.",,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10159.txt
863,"osnovni sud u beranama k. br142/11 u ime naroda osnovni sud u beranama, kao prvostepeni krivični po sudiji pojedincu ani kenjić-djukić, uz sudjelovanje zapisničara danojle milošević, u krivičnom predmetu protiv okrivljenog m. b., iz b., zbog krivičnog djela nedozvoljeno držanje oružja i eksplozivnih materija iz čl 403 st. 1 u sticaju sa krivičnim djelom ugrožavanje sigurnosti iz čl 168 st. 1 kz, po optužnom predlogu osnovnog državnog tužilaštva u beranama ktbr375/10 od 15.04.2011. godine, nakon održanog glavnog i javnog pretresa, u prisustvu odt-a berane, okrivljenog, njegovog branioca adv.",,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10160.txt
864,"m. s. i oštećenog v. j., donio je i javno objavio dana 30.05.2011. godine p r e s u d u okrivljeni m. b., jmbg … , od oca b. i majke i., rodjene l., rodjen … godine u b., stalno nastanjen u ul.",,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10160.txt
865,„b.,,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10160.txt
866,d.“ br….,,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10160.txt
867,"s. s., srbija, državljanin srbije, pismen, penzioner, oženjen, otac četvoro djece, srednjeg imovnog stanja, osuđivan presudom osnovnog suda u beranama k.br … od 07.07.2000. godine, zbog krivičnog djela iz čl144 st.1 kz rcg, na kaznu zatvora u trajanju od 3 mjeseca uslovno za 1 godinu.",,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10160.txt
868,"k r i v je : što je: dana 11.10.2010.godine, oko 10,00 časova, na putu, koji prolazi u blizini njegove kuće u selu š., zaseok ć., suprotno čl11 zakona o oružju ( sl.",,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10160.txt
869,"list republike crne gore br 49/2004), neovlašćeno nosio na javnom mjestu pištolj marke „zastava m70“, fab.br 125739, kal.7,65, sa okvirom u kojem se nalazi 8 metaka, a kojim je ugrozio sigurnost oštećenog v. j., iz b., prijetnjom da će napasti na njegov život ili tijelo, na način što ga je repertirao, usmjerio u pravcu oštećenog i uputio mu riječi „sad ću da te ubijem“, - čime je izvršio krivično djelo nedozvoljeno držanje oružja i eksplozivnih materija iz čl 403 st.1 krivičnog zakonika, u sticaju sa krivičnim djelom ugrožavanje sigurnosti iz čl 168 st.1 krivičnog zakonika.",,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10160.txt
870,"- pa mu sud predhodno utvrđuje za krivično djelo nedozvoljeno držanje oružja i eksplozivnih materija iz čl 403 st. 1 krivičnog zakonika, kaznu zatvora u trajanju od 3 ( tri ) mjeseca, a za krivično djelo ugrožavanje sigurnosti iz čl 168 st. 1 krivičnog zakonika, kaznu zatvora u trajanju od 30 ( trideset ) dana, - te mu na osnovu navedenih zakonskih propisa, te primjenom čl 32, 36, 42, 48, 52, 53 i 54 kz i čl 364 zkp-a i z r i č e uslovnu osudu kojom mu utvrđuje jedinstvenu kaznu zatvora u trajanju od 100 ( sto ) dana i istovremeno određuje da se ista neće izvršiti, ako osuđeni za vrijeme od 1(jedne) godine, po pravosnažnosti presude, ne učini novo krivično djelo.",,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10160.txt
871,"na osnovu čl 75 st. 1 kz-a, optuženom se izriče mjera bezbjednosti oduzimanja predmeta pištolja marke „zastava m70“, fab.br …, kal.7,65, sa okvirom sa 8 metaka, kao predmeta izvršenja krivičnog djela.",,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10160.txt
872,"okrivljeni se obavezuje, da plati sudu troškove krivičnog postupka - paušal u iznosu od 30,00 ( trideset ) eura, u roku od 15 dana, po pravosnažnosti presude, pod prijetnjom prinudnog izvršenja.",,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10160.txt
873,"oštećeni v. j. , iz berana se radi ostvarivanja imovinsko pravnog zahtjeva za naknadu štete, upućuje na parnicu, na osnovu čl 212 st. 2 zkp.",,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10160.txt
874,"o b r a z l o ž e nj e osnovno državno tužilaštvo u beranama, podnijelo je optužni predlog ktbr375/10 od 15.04.2011. godine, protiv okrivljenog m. b., zbog krivičnog djela nedozvoljeno držanje oružja i eksplozivnih materija iz čl 403 st. 1 u sticaju sa krivičnim djelom ugrožavanje sigurnosti iz čl 168 st. 1 krivičnog zakonika.",,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10160.txt
875,"zastupnik javne optužbe, zamjenik odt- a berane vladan đalović, u završnoj riječi ostao je pri optužnom predlogu i istakao da je dokazima izvedenim tokom postupka utvrđeno da je okrivljeni izvršio krivična djela, te traži da ga sud oglasi krivim i osudi na kaznu po zakonu.",,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10160.txt
876,"oštećeni v. j., u završnoj riječi, pridružio se krivičnom gonjenju protiv okrivljenog i zadržao pravo da imovinsko pravni zahtjev za naknadu štete ostvari u parnici.",,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10160.txt
877,"okrivljeni m. b. , u svojoj odbrani datoj tokom postupka, negirao je izvršenje krivičnog djela i istakao da je učesnik nor-a i ima urednu dozvolu – oružni list za pištolj marke „zastava“ m-70, kalibra 7,65 mm, koji se sada nalazi u policiji, koji je policija oduzela.",,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10160.txt
