,sentence,label,filename
706,"olakšavajućih okolnosti na strani okrivljenog nije bilo, dok je od otežavajućih okolnosti na strani okrivljenog sud cijenio i uzeo u obzir njegovu raniju osuđivanost, a što je utvrđeno na osnovu izvoda iz kz up pj b., pa mu je shodno čl32.",,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10156.txt
707,36. i 42. kz cg izrekao kaznu zatvora u trajanju od 3 (četiri) mjeseca.,,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10156.txt
708,"po mišljenju suda izrečena kazna je srazmjerna težini izvršenog krivičnog djela i stepenu krivice okrivljenog, te će se i sa ovom vrstom i visinom kazne u okviru opšte svrhe izricanja krivičnih sankcija predviđenih čl4.st.2.kz cg, postići svrha kažnjavanja propisana čl32 istog zakona.",,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10156.txt
709,"osnovano se može očekivati da će izrečena kazna pozitivno djelovati na prevaspitanje okrivljenog, te da će ista na njega uticati da više ne vrši krivična djela.",,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10156.txt
710,"okrivljeni se obavezuje da na ime troškova krivičnog postupka plati sudu iznos od 50,00 /pedeset/ eura,a koji predstavljaju izdatke koje je sud imao kao naknadu vještaku-psihijatru za dati nalaz i mišljenje ,kao i da na ime paušala plati sudu iznos od 30,00 /trideset/ eura,a sve u roku od 15 dana od dana pravosnažnosti presude pod prijetnjom prinudnog izvršenja.",,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10156.txt
711,imovinsko pravnog zahtjeva za naknadu štete nije bilo.,,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10156.txt
712,"ii na osnovu izvednih dokaza tokom postupka, sud je stao na stanoviše da nije dokazano da je okrivljeni p. m. izvršio krivično djelo nasilje u porodici ili porodičnoj zajednici iz čl220 st.2 u vezi st.1 kz cg na štetu svoje bivše supruge oštećene p. lj.. naime, oštećena p. lj.",,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10156.txt
713,"je tokom postupka navela da joj okrivljeni osim uvredljivih riječi: - "" kurvo, j..... ti majku, sve si ti to kriva, rodila si mi pičorsku djecu sa t."", nije uputio riječi prijetnje.",,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10156.txt
714,"na taj način zaista optuženi je izazvao opasnost za oštećenu, jer je stvorio mogućnost da u daljem toku događaja oštećenu povrijedi, odnosno stvorio je konkretnu opasnost za oštećenu.",,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10156.txt
715,"međutim, do povređivanja tjelesnog integriteta nije došlo, oštećena nije imala vidne tjelesne povrede, a po mišljenju ovog suda niti je došlo do ugrožavanja spokojstva oštećene u smislu osećanja fizičke i psihičke sigurnosti, a kada se pritom ima u vidu da oštećena i okrivljeni i dalje žive u istoj kući, što najbolje govori i činjenica da se oštećena nije pridružila krivičnom gonjenju protiv okrivljenog, pa se iz tih razloga psotupak okrivljenog ne može okarakterisati kao grubo nasilje u porodici.",,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10156.txt
716,"kod ovakvog utvrđenog činjeničnog stanja, sud je p. m. optuženog da je izvršio krivično djelo nasilje u porodici ili porodičnij zajednici iz čl220 st.2 zu vezi st.1 kz cg na štetu svoje bivše supruge p. lj.",,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10156.txt
717,oslobodio od optužbe na osnovu čl363 st.1 tač3 zkp-a.,,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10156.txt
718,imovinsko pravnog zahtjeva za naknadu štete nije bilo.,,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10156.txt
719,"iz iznijetih razloga odlučeno je kao u izreci presude osnovni sud u beranama dana 01.06.2011. godine zapisničar sudija, momirka fatić milovan spasović pravna pouka protiv ove presude nezadovoljna stranka ima pravo žalbe u roku od 8 dana od dana prijema iste preko ovog suda višem sudu u bijelom polju.",,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10156.txt
