,sentence,filename
210,obzirom da ova lica nijesu ništa odnijela.,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10152.txt
211,sud je prihvatio iskaze prednjih svjedoka,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10152.txt
212,na osnovu kojih je utvrđeno da su u jednom od objekata fabrike “k.“,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10152.txt
213,zatečeni optuženi a. š. kako leži pored jedne od mašina,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10152.txt
214,koji je bio u vidno alkoholisanom stanju i nije mogao da hoda,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10152.txt
215,a pored njega se nalazio bonsek,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10152.txt
216,a na mašinama optuženi b. h.. na osnovu prednjeg,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10152.txt
217,sud nije mogao da zaključi da su ova lica predhodno bila u fabrici „b.“,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10152.txt
218,odakle su pobjegli trčećim korakom,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10152.txt
219,kako je to opisao svjedok r. m.. svjedok v. b.,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10152.txt
220,radnik up pj b.,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10152.txt
221,u izjavi datoj tokom postupka je istakao,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10152.txt
222,da predmetnog dana,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10152.txt
223,postupajući po naredbi dežurnog starješine,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10152.txt
224,nakon obilaska kruga fabrike „b.“,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10152.txt
225,a zatekli su radnika obezbeđenja r. m.,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10152.txt
226,koji je u rukama držao sjekiru.,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10152.txt
227,u krugu fabrike „k.“,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10152.txt
228,u prisustvu policajaca m. d. i n. s.,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10152.txt
229,zatekli su dva lica romske nacionalnosti,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10152.txt
230,koja su lišena slobode,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10152.txt
231,a tu je bio i prisutan radnik obezbeđenja k. ž. v.. na pretresu je dodao da je kod ova dva lica pronađen bonsek i optuženi b. h. je bio u vidno alkoholisanom stanju,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10152.txt
232,a za optuženog š. nije primijetio.,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10152.txt
233,u krugu fabrike b.,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10152.txt
234,radnik obezbeđenja im je pokazao vrata i kazao da se tu nalazio katanac koga sada nema.,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10152.txt
235,ta vrata su velika,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10152.txt
236,visoka preko 3 metra otprilike i ista nijesu mogla da se otvore,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10152.txt
237,a iz kojeg razloga,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10152.txt
238,da li su bila zaključana na neki drugi način,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10152.txt
239,nije mu poznato.,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10152.txt
240,tom prilikom im je radnik m.,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10152.txt
241,za koje je kazao da sumnja da je tuda neko pokušao da uđe u objekat.,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10152.txt
242,svjedok m. š.,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10152.txt
243,takođe radnik up pj b.,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10152.txt
244,u izjavi datoj tokom postupka je istakao da je predmetnog dana sa kolegom v. b.,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10152.txt
245,postupajući po prijavi da se u krugu fabrike c. papira b. dešava krađa,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10152.txt
246,pošao na lice mjesta,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10152.txt
247,obišli krug fabrike i nijesu zatekli izvršioce djela.,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10152.txt
248,nakon toga su pošli u krug fabrike k.,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10152.txt
249,gdje su zatekli šefa obezbeđenja ž. v. i dvojicu kolega iz saobraćajne policije,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10152.txt
250,kao i dva lica romske nacionalnosti,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10152.txt
251,za koje su utvrdili da se radi o a. š. i b. h.,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10152.txt
252,a po njegovom zaključku,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10152.txt
253,oba ova lica su se nalazila u pijanom stanju.,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10152.txt
254,pored ovih lica su pronašli bonsek za rezanje metala.,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10152.txt
255,sud je prihvatio iskaze prednjih svjedoka,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10152.txt
256,na osnovu kojih je utvrđeno da su optuženi nađeni u objektu „k.“ u alkoholisanom stanju,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10152.txt
257,te da osnovu toga sud nije mogao zaključiti da su to lica koja su predhodno pokušala da obiju pomoćni objekat fabrike „b.“.,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10152.txt
258,iz potvrde o privremeno oduzetim predmetima up pj b. br … od 07.12.2010. godine utvrđeno je da je od optuženog a. š. oduzet metalni bonsek sa plavom drškom dužine 0,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10152.txt
259,iz fotodokumentaciju up pj b. br … od 07.12.2010.godine utvrđeno je sa objektu fabrike b. skinuta metalna rešetka i napravljen otvor.,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10152.txt
260,na osnovu ovako utvrđenog činjeničnog stanja,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10152.txt
261,sud nije mogao izvesti zaključak,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10152.txt
262,da je dokazano da su optuženi a. š. i b. h.,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10152.txt
263,izvršili krivično djela teška krađu u pokušaju iz čl 240 st. 1 tač 1 krivičnog zakonika,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10152.txt
264,u vezi sa čl 20 kz,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10152.txt
265,na štetu oštećene fabrike b.,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10152.txt
266,koje im je optužnicom stavljeno na teret.,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10152.txt
267,tako je na osnovu iskaza svjedoka r. m.,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10152.txt
268,utvrđeno da je čuo kucanje u fabrici „b.“ i da neko pokušava da odvali metalne djelove ograde,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10152.txt
269,nejasno je vidio situete dva lica.,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10152.txt
270,ova lica su iz kruga njegove fabrike pobjegli u pravcu fabrike „k.“ trčećim korakom,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10152.txt
271,trčao je sa njima,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10152.txt
272,ali nije mogao da ih stigne.,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10152.txt
273,na pretresu je istakao da optuženi ne liče na ta lica.,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10152.txt
274,takođe je na osnovu iskaza svjedoka n. a. utvrđeno,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10152.txt
275,da je dobio informaciju da se neko od nepoznatih lica kretalo u krugu fabrike,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10152.txt
276,obišli su teren i došli do mjesta gdje su videli da je prozor,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10152.txt
277,koji je bio zaštićen metalnom rešetkom provaljen,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10152.txt
278,na način što je metalna rešetka sklonjena sa istog.,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10152.txt
279,nije vidio nikog da se kreće u krugu fabrike i nije mu poznato da li je išta nestalo iz objekta.,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10152.txt
280,činjenica je da su optuženi iste večeri zatečeni u objektu „k.“,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10152.txt
281,koji se nalazi u neposrednoj blizini fabrike „b.“.,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10152.txt
282,tom prilikom je optuženi a. š. zatečen kako leži pored jedne od mašina i pored njega se nalazio bonsek koji mu je oduzet,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10152.txt
283,a optuženi b. h. se nalazio na mašini.,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10152.txt
284,optuženi a. š. je bio u alkoholisanom stanju u toj mjeri da nije mogao da stoji na nogama,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10152.txt
285,a što je utvrđeno na osnovu iskaza svjedoka n. s.,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10152.txt
286,v. b. i m. š.,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10152.txt
287,čak su u prvom momentu sumnjali da li je živ.,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10152.txt
288,na osnovu toga,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10152.txt
289,sud nije mogao zaključiti da su optuženi,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10152.txt
290,koji su pronađeni u objektu „k.“,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10152.txt
291,lica koja su iste večeri predhodno pokušala da izvrše krivično djelo na štetu fabrike „b.“.,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10152.txt
292,ovo iz razloga što je svjedok r. m. istakao da su lica koja je zatekao kako pokušavaju da odvale metalne djelove ograde pobjegla i on je trčao za njima i nije mogao da ih stigne,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10152.txt
293,a optuženi su po dolasku policije,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10152.txt
294,dakle u kratkom vremenskom intervalu zatečeni u „k.“,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10152.txt
295,u alkoholisanom stanju,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10152.txt
296,čak optuženi a. š. nije mogao da stoji i hoda,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10152.txt
297,pa nije ni logično da je predhodno mogao da bježi trčećim korakom.,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10152.txt
298,takođe je činjenica da je pored optuženog a. š. pronađen bonsek,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10152.txt
299,koji mu je oduzet,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10152.txt
300,sud na osnovu toga nije mogao zaključiti da su optuženi pokušali da izvrše krivično djelo bliže opisano pod stavom ii izreke presude,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10152.txt
301,s obzirom na stanje u kojem se nalazio optuženi a. š. i da vrata na kojima se navodno nalazio katanac,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10152.txt
302,po iskazu svjedoka v. b.,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10152.txt
303,nijesu mogla ni da se otvore.,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10152.txt
304,u konkretnom slučaju,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10152.txt
305,niko od svjedoka nije potvrdio da su upravo optuženi obili pomoćni objekat fabrike b.,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10152.txt
306,a kako sudu nijesu pruženi drugi dokazi u prilog tih navoda,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10152.txt
307,optužene je zbog nedostatka dokaza,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10152.txt
308,na osnovu čl 363 tač 3 zkp-a,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10152.txt
309,oslobodio od optužbe.,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10152.txt
310,osnovno državno tužilaštvo je istom optužnicom stavilo na teret optuženima a. š. i h. b.,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10152.txt
311,da su u isto vrijeme i na istom mjestu,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10152.txt
312,po prethodnom dogovoru,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10152.txt
313,"zajedno obili pomoćni objekat fabrike ""k."" i izvršili krivično djelo teška krađa u pokušaju iz čl 240 st. 1 tač 1 krivičnog zakonika",data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10152.txt
314,u vezi sa čl 20. međutim,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10152.txt
315,odt berane gorica golubović,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10152.txt
316,u završnoj riječi je odustala od daljeg krivičnog gonjenja protiv optuženih a. š. i h. b.,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10152.txt
317,jer dokazima izvedenim na pretresima nije utvrdjena krivica optuženih.,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10152.txt
318,ovlašćeni predstavnik oštećene fabrike „k.“,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10152.txt
319,nije pristupio na glavni pretres zakazan za 29.06.2011. godine,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10152.txt
320,iako je uredno pozvan i upozoren na posledice nedolaska,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10152.txt
321,te obzirom da je odt berane odustao od krivičnog gonjenja optuženih,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10152.txt
322,smatra se da oštećeni nije voljan da produži gonjenje u smislu čl 293 st. 4 zkp-a.,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10152.txt
323,pošto je zastupnik javne optužbe,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10152.txt
324,u završnoj riječi,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10152.txt
325,odustao od optužbe,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10152.txt
326,protiv optuženih a. š. i b. h.,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10152.txt
327,a ovlašćeni predstavnik oštećenog nije preuzeo gonjenje,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10152.txt
328,sud je na osnovu člana 362 tač1 zkp-a,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10152.txt
329,odlučio kao u izreci presude pod stavom i. sa izloženog odlučeno je kao u izreci presude.,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10152.txt
330,a u odsustvu uredno pozvanog odt-a berane,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10153.txt
331,donio je i javno objavio dana 25.05.2011.godine p r e s u d u okrivljeni ž. b.,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10153.txt
332,od oca v. i majke s.,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10153.txt
333,rođen … godine,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10153.txt
334,gdje je i stalno nastanjen u selu p.,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10153.txt
335,otac dvoje djece,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10153.txt
336,srednjeg imovnog stanja,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10153.txt
337,neosuđivan oslobadja se od optužbe da je: kao odgovorno lice-direktor ad „b.“,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10153.txt
338,odbio da izvrši pravosnažnu i izvršnu sudsku odluku - presudu osnovnog suda u beranama p. br … od 21.07.2010. godine,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10153.txt
339,kojom je obavezan da oštećenom v. š.,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10153.txt
340,iz osnova naknade zarade,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10153.txt
341,kamate i troškova spora,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10153.txt
342,isplati ukupan iznos od 15.784.56 eura,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10153.txt
343,- čime bi izvršio krivično djelo neizvršenje sudske odluke iz čl 395 st.1 krivičnog zakonika.,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10153.txt
344,zastupnik javne optužbe,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10153.txt
345,nije pristupio na glavni pretres od 25.05.2011. godine,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10153.txt
346,iako je uredno pozvan,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10153.txt
347,pa je sud isti održao i zaključio u njegovom odsustvu,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10153.txt
348,na osnovu čl 453 st.1 zkp-a.,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10153.txt
349,koji je istakao,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10153.txt
350,da obzirom da je svjedok d. v. izjavio da je on izvršni direktor u ad b. u b. i nadležan za izvršenje pravosnažne presude,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10153.txt
351,da se ne prudružuje krivičnom gonjenju protiv okrivljenog,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10153.txt
352,niti postavlja imovinsko pravni zahtjev za naknadu štete.,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10153.txt
353,okrivljeni ž. b.,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10153.txt
354,u svojoj odbrani datoj tokom postupka,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10153.txt
355,negirao je izvršenje krivičnog djela i istakao da je predsjednik borda direktora firme „b.“ ad b.,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10153.txt
356,a izvršni direktor je d. v.,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10153.txt
357,koji je odgovoran za izvršenje sudskih odluka i za upravljanje u firmi.,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10153.txt
358,od njega je djelimično upoznat sa predmetom oštećenog,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10153.txt
359,a presuda mu nikada nije lično dostavljena,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10153.txt
360,iz razloga što ne postoji obaveza da mu se dostavlja.,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10153.txt
361,na pretresu je dodao sa mu se na teret optužbom stavlja iznos od 15.784,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10153.txt
362,a naknadnim uvidom u presudu,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10153.txt
363,utvrdio je da to nije ukupan iznos,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10153.txt
364,već da se radi o nekoj grešci i da je tuženi obavezan na iznos od 7.837,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10153.txt
365,kao i troškove postupka.,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10153.txt
366,nije odgovorno lice i smatra da svu odgovornost snosi izvršni direktor d. v. koji je u preduzeću zadužen za rad i radne odnose.,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10153.txt
367,u završnoj riječi je istakao,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10153.txt
368,da teza optužbe nije dokazana,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10153.txt
369,da je na nesumljiv način utvrđeno,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10153.txt
370,da okrivljeni nije direktor ad b. b.,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10153.txt
371,pa samim tim nije mogao da odbije da izvrši pravosnažnu presudu osnovnog suda u beranama,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10153.txt
372,pa je predložio da sud okrivljenog oslobodi od optužbe.,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10153.txt
373,sud je prihvatio odbranu okrivljenog da on nije izvršni direktor,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10153.txt
374,niti je njegova nadležnost izvršenje sudskih odluka,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10153.txt
375,a što je potkrijepljeno kazivanjem svjedoka d. v.,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10153.txt
376,oštećenog v. š.,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10153.txt
377,kao i statutom ad „ b.“,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10153.txt
378,iz b.. tako je na osnovu iskaza svjedoka d. v. utvrđeno,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10153.txt
379,da je od 2006. godine,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10153.txt
380,izvršni direktor „b.“ ad b.,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10153.txt
